Train step=7600, Max Q=1.3140521049499512, Max target Q=1.7865351438522339, Loss = 0.0033178837038576603
Train step=7700, Max Q=1.627403736114502, Max target Q=1.672374963760376, Loss = 0.0029643727466464043
Train step=7800, Max Q=1.753048062324524, Max target Q=2.093827486038208, Loss = 0.00956544280052185
Train step=7900, Max Q=1.6468464136123657, Max target Q=1.3784399032592773, Loss = 0.010006595402956009
Train step=8000, Max Q=2.22346830368042, Max target Q=1.9797629117965698, Loss = 0.0029412577860057354
Train step=8100, Max Q=1.7362431287765503, Max target Q=1.361847996711731, Loss = 0.002369005000218749
Train step=8200, Max Q=1.2075493335723877, Max target Q=2.133514404296875, Loss = 0.008174482733011246
Train step=8300, Max Q=1.8611245155334473, Max target Q=1.4847288131713867, Loss = 0.010363856330513954
Train step=8400, Max Q=2.4262278079986572, Max target Q=2.619652509689331, Loss = 0.002237898064777255
Train step=8500, Max Q=1.728947639465332, Max target Q=2.0143566131591797, Loss = 0.01109808124601841
Train step=8600, Max Q=2.1959803104400635, Max target Q=2.619065046310425, Loss = 0.004352887161076069
Train step=8700, Max Q=1.5653916597366333, Max target Q=2.0513930320739746, Loss = 0.0030138767324388027
Train step=8800, Max Q=2.034435272216797, Max target Q=2.253983974456787, Loss = 0.0033762732055038214
Train step=8900, Max Q=1.3128684759140015, Max target Q=1.4969054460525513, Loss = 0.004830371588468552
Train step=9000, Max Q=1.7873989343643188, Max target Q=1.960396647453308, Loss = 0.0024369386956095695
Train step=9100, Max Q=2.1212363243103027, Max target Q=2.3698678016662598, Loss = 0.0013771760277450085
Train step=9200, Max Q=1.3562120199203491, Max target Q=1.4105539321899414, Loss = 0.0024848838802427053
Train step=9300, Max Q=1.8447974920272827, Max target Q=1.977734923362732, Loss = 0.0028956488240510225
Train step=9400, Max Q=1.5923930406570435, Max target Q=1.7036198377609253, Loss = 0.005589727312326431
Train step=9500, Max Q=1.548210859298706, Max target Q=1.8514375686645508, Loss = 0.0036623545456677675
Train step=9600, Max Q=1.499833583831787, Max target Q=1.4700344800949097, Loss = 0.002353629795834422
Train step=9700, Max Q=1.3110268115997314, Max target Q=1.3000144958496094, Loss = 0.004601877182722092
Train step=9800, Max Q=2.052629232406616, Max target Q=1.7113101482391357, Loss = 0.004807552322745323
Train step=9900, Max Q=1.4475942850112915, Max target Q=1.201229214668274, Loss = 0.0016855844296514988
Train step=10000, Max Q=2.5137884616851807, Max target Q=2.3800697326660156, Loss = 0.00257139652967453
Train step=10100, Max Q=1.7514946460723877, Max target Q=1.768857717514038, Loss = 0.001827731030061841
Train step=10200, Max Q=1.3938225507736206, Max target Q=1.8595839738845825, Loss = 0.0035015272442251444
Train step=10300, Max Q=1.555525779724121, Max target Q=1.660064458847046, Loss = 0.0022291357163339853
Train step=10400, Max Q=1.9149270057678223, Max target Q=2.3336665630340576, Loss = 0.007821406237781048
Train step=10500, Max Q=1.6012173891067505, Max target Q=2.116013526916504, Loss = 0.005924013908952475
Train step=10600, Max Q=2.115260124206543, Max target Q=2.176227331161499, Loss = 0.0024402006529271603
Train step=10700, Max Q=1.4559509754180908, Max target Q=2.1343941688537598, Loss = 0.003525485284626484
Train step=10800, Max Q=1.4613263607025146, Max target Q=1.8666563034057617, Loss = 0.0020080110989511013
Train step=10900, Max Q=2.2972538471221924, Max target Q=2.6381373405456543, Loss = 0.003993281163275242
Train step=11000, Max Q=1.75983726978302, Max target Q=1.790360927581787, Loss = 0.0035887151025235653
Train step=11100, Max Q=1.52302086353302, Max target Q=1.845247507095337, Loss = 0.0019279718399047852
Train step=11200, Max Q=2.0813019275665283, Max target Q=2.379129648208618, Loss = 0.001906122313812375
Train step=11300, Max Q=1.2286721467971802, Max target Q=1.8525676727294922, Loss = 0.003160689026117325
Train step=11400, Max Q=1.608106017112732, Max target Q=1.6087504625320435, Loss = 0.0019500122871249914
Train step=11500, Max Q=0.7128440141677856, Max target Q=0.8886083364486694, Loss = 0.000990984495729208
Train step=11600, Max Q=1.6851181983947754, Max target Q=1.4954657554626465, Loss = 0.0017435777699574828
Train step=11700, Max Q=1.0863211154937744, Max target Q=1.1583778858184814, Loss = 0.0015857862308621407
Train step=11800, Max Q=1.1071922779083252, Max target Q=1.2979724407196045, Loss = 0.0008600839064456522
Train step=11900, Max Q=1.3121235370635986, Max target Q=1.9054186344146729, Loss = 0.0044015999883413315
Train step=12000, Max Q=1.0574895143508911, Max target Q=1.3326162099838257, Loss = 0.0011397531488910317
Train step=12100, Max Q=1.2640141248703003, Max target Q=1.323449969291687, Loss = 0.000948155764490366
Train step=12200, Max Q=1.5992835760116577, Max target Q=2.01271915435791, Loss = 0.0011310112895444036
Train step=12300, Max Q=1.6502153873443604, Max target Q=1.7048189640045166, Loss = 0.005098443944007158
Train step=12400, Max Q=1.404890775680542, Max target Q=1.2929167747497559, Loss = 0.0012871439103037119
Train step=12500, Max Q=1.189005732536316, Max target Q=1.3226767778396606, Loss = 0.0016748654888942838
Train step=12600, Max Q=1.2359312772750854, Max target Q=1.2706120014190674, Loss = 0.0015868181362748146
Train step=12700, Max Q=0.8968106508255005, Max target Q=1.0307902097702026, Loss = 0.002549160271883011
Train step=12800, Max Q=1.3917288780212402, Max target Q=1.7277597188949585, Loss = 0.003354716580361128
Train step=12900, Max Q=1.6783580780029297, Max target Q=1.5836141109466553, Loss = 0.00154541851952672
Train step=13000, Max Q=1.4782640933990479, Max target Q=1.3685425519943237, Loss = 0.0013418284943327308
Train step=13100, Max Q=1.355164647102356, Max target Q=1.4435787200927734, Loss = 0.0011820633662864566
Train step=13200, Max Q=1.1109005212783813, Max target Q=1.2587357759475708, Loss = 0.0012050668010488153
Train step=13300, Max Q=1.4041450023651123, Max target Q=1.4915177822113037, Loss = 0.0017703324556350708
Train step=13400, Max Q=1.3200892210006714, Max target Q=1.7592823505401611, Loss = 0.0019690084736794233
Train step=13500, Max Q=1.244913935661316, Max target Q=1.2766937017440796, Loss = 0.0007469468982890248
Train step=13600, Max Q=1.4616273641586304, Max target Q=1.5028934478759766, Loss = 0.00081855827011168
Train step=13700, Max Q=1.5859304666519165, Max target Q=1.7263448238372803, Loss = 0.0016713839722797275
Train step=13800, Max Q=0.8772916793823242, Max target Q=0.9018508195877075, Loss = 0.0006761280819773674
Train step=13900, Max Q=0.7138080596923828, Max target Q=1.0138331651687622, Loss = 0.001202713930979371
Train step=14000, Max Q=1.1642191410064697, Max target Q=1.0721077919006348, Loss = 0.0014376041945070028
Train step=14100, Max Q=1.5459836721420288, Max target Q=1.6519149541854858, Loss = 0.0006864455062896013
Train step=14200, Max Q=1.3887287378311157, Max target Q=1.4132250547409058, Loss = 0.0023963777348399162
Train step=14300, Max Q=1.1868805885314941, Max target Q=1.396467924118042, Loss = 0.001033867010846734
Train step=14400, Max Q=1.5095441341400146, Max target Q=1.6412487030029297, Loss = 0.002024795627221465
Train step=14500, Max Q=1.3277395963668823, Max target Q=1.498958945274353, Loss = 0.0009667151607573032
Train step=14600, Max Q=1.4675700664520264, Max target Q=1.6263381242752075, Loss = 0.0022011275868862867
Train step=14700, Max Q=1.3088046312332153, Max target Q=1.4697030782699585, Loss = 0.0017631443915888667
Train step=14800, Max Q=1.0655657052993774, Max target Q=1.3441572189331055, Loss = 0.0009907155763357878
Train step=14900, Max Q=1.1215163469314575, Max target Q=1.4054865837097168, Loss = 0.00306342588737607
Train step=15000, Max Q=0.9309506416320801, Max target Q=1.091176152229309, Loss = 0.0015229270793497562
Train step=15100, Max Q=0.7807824015617371, Max target Q=1.0394096374511719, Loss = 0.0027512675151228905
Train step=15200, Max Q=0.9677104949951172, Max target Q=1.0861352682113647, Loss = 0.0002900331746786833
Train step=15300, Max Q=1.2183825969696045, Max target Q=1.2329415082931519, Loss = 0.002071994822472334
Train step=15400, Max Q=1.389456033706665, Max target Q=1.3432378768920898, Loss = 0.0012413251679390669
Train step=15500, Max Q=0.8659417033195496, Max target Q=1.2382700443267822, Loss = 0.000698019634000957
Train step=15600, Max Q=1.1366242170333862, Max target Q=1.2161701917648315, Loss = 0.0016673845238983631
Train step=15700, Max Q=1.5619282722473145, Max target Q=1.6916853189468384, Loss = 0.0009134358260780573
Train step=15800, Max Q=0.8486053943634033, Max target Q=1.005751371383667, Loss = 0.0009974343702197075
Train step=15900, Max Q=1.1011755466461182, Max target Q=1.2161601781845093, Loss = 0.0004532062157522887
Train step=16000, Max Q=0.8921505808830261, Max target Q=1.0220377445220947, Loss = 0.0012108341325074434
Train step=16100, Max Q=1.4266594648361206, Max target Q=1.3656585216522217, Loss = 0.0007859924808144569
Train step=16200, Max Q=1.6516876220703125, Max target Q=1.741076946258545, Loss = 0.0013135145418345928
Train step=16300, Max Q=1.4700679779052734, Max target Q=1.5221436023712158, Loss = 0.0006880637374706566
Train step=16400, Max Q=1.8271656036376953, Max target Q=1.8233510255813599, Loss = 0.0014263307675719261
Train step=16500, Max Q=1.5660165548324585, Max target Q=1.40533447265625, Loss = 0.0022248250897973776
Train step=16600, Max Q=0.5069458484649658, Max target Q=0.6493291854858398, Loss = 0.0006880512228235602
Train step=16700, Max Q=1.9839493036270142, Max target Q=1.8852267265319824, Loss = 0.0007027916144579649
Train step=16800, Max Q=1.173458456993103, Max target Q=1.3635090589523315, Loss = 0.0007678245310671628
Train step=16900, Max Q=1.062865972518921, Max target Q=1.314249873161316, Loss = 0.0011158953420817852
Train step=17000, Max Q=1.6671373844146729, Max target Q=1.8087458610534668, Loss = 0.002657628618180752
Train step=17100, Max Q=1.0536575317382812, Max target Q=1.002229928970337, Loss = 0.0007025987142696977
Train step=17200, Max Q=0.5450955629348755, Max target Q=0.5407981872558594, Loss = 0.0004238597466610372
Train step=17300, Max Q=1.7994019985198975, Max target Q=1.912208914756775, Loss = 0.0012084698537364602
Train step=17400, Max Q=0.6959001421928406, Max target Q=0.8285706043243408, Loss = 0.0005853709299117327
Train step=17500, Max Q=1.4133350849151611, Max target Q=1.5569480657577515, Loss = 0.002024488989263773
Train step=17600, Max Q=1.3839209079742432, Max target Q=1.484215497970581, Loss = 0.00279043591581285
Train step=17700, Max Q=1.3792108297348022, Max target Q=1.2441790103912354, Loss = 0.001135182217694819
Train step=17800, Max Q=1.5819756984710693, Max target Q=1.4804470539093018, Loss = 0.0015315301716327667
Train step=17900, Max Q=1.5779428482055664, Max target Q=1.7366878986358643, Loss = 0.0015340696554630995
Train step=18000, Max Q=1.3794736862182617, Max target Q=1.3612854480743408, Loss = 0.0006539140013046563
Train step=18100, Max Q=1.3933131694793701, Max target Q=1.5753918886184692, Loss = 0.0017416158225387335
Train step=18200, Max Q=1.5083733797073364, Max target Q=1.3461782932281494, Loss = 0.0017921074759215117
Train step=18300, Max Q=1.3339346647262573, Max target Q=1.5945297479629517, Loss = 0.0014466821448877454
Train step=18400, Max Q=0.9395568370819092, Max target Q=0.8284931182861328, Loss = 0.000799100729636848
Train step=18500, Max Q=1.6511081457138062, Max target Q=1.6488655805587769, Loss = 0.0009146684315055609
Train step=18600, Max Q=1.0846275091171265, Max target Q=1.3793079853057861, Loss = 0.0027857497334480286
Train step=18700, Max Q=1.103291392326355, Max target Q=0.922309398651123, Loss = 0.0032600199338048697
Train step=18800, Max Q=1.8700447082519531, Max target Q=1.8336989879608154, Loss = 0.0019480148330330849
Train step=18900, Max Q=1.3012852668762207, Max target Q=1.18631911277771, Loss = 0.0016225804574787617
Train step=19000, Max Q=1.414080262184143, Max target Q=1.4747170209884644, Loss = 0.0009604134247638285
Train step=19100, Max Q=0.37605124711990356, Max target Q=0.5265735983848572, Loss = 0.0004419986507855356
Train step=19200, Max Q=1.7142282724380493, Max target Q=1.8927830457687378, Loss = 0.0007311409572139382
Train step=19300, Max Q=1.6239081621170044, Max target Q=1.7478100061416626, Loss = 0.0015743763651698828
Train step=19400, Max Q=1.300803542137146, Max target Q=1.4415205717086792, Loss = 0.00031934422440826893
Train step=19500, Max Q=1.059759259223938, Max target Q=1.4185471534729004, Loss = 0.0006445944309234619
Train step=19600, Max Q=1.3470863103866577, Max target Q=1.590825080871582, Loss = 0.0008587844204157591
Train step=19700, Max Q=1.0778700113296509, Max target Q=1.2428227663040161, Loss = 0.0005952976644039154
Train step=19800, Max Q=1.8742998838424683, Max target Q=2.0670266151428223, Loss = 0.0012587987584993243
Train step=19900, Max Q=1.2280160188674927, Max target Q=1.2364193201065063, Loss = 0.00043553783325478435
Train step=20000, Max Q=1.7786198854446411, Max target Q=1.948620319366455, Loss = 0.0012732027098536491
Train step=20100, Max Q=1.7915412187576294, Max target Q=1.7006752490997314, Loss = 0.002345816697925329
Train step=20200, Max Q=1.1736806631088257, Max target Q=1.6222593784332275, Loss = 0.002523066708818078
Train step=20300, Max Q=0.6733280420303345, Max target Q=0.9271776080131531, Loss = 0.0008390297298319638
Train step=20400, Max Q=1.7889065742492676, Max target Q=1.8270713090896606, Loss = 0.0003038937575183809
Train step=20500, Max Q=2.0530059337615967, Max target Q=1.8362324237823486, Loss = 0.00307449814863503
Train step=20600, Max Q=0.7920074462890625, Max target Q=0.6839159727096558, Loss = 0.0003769293543882668
Train step=20700, Max Q=2.259990930557251, Max target Q=2.0065646171569824, Loss = 0.0026317769661545753
Train step=20800, Max Q=1.575029969215393, Max target Q=2.0789883136749268, Loss = 0.004451763816177845
Train step=20900, Max Q=2.0102548599243164, Max target Q=2.085115432739258, Loss = 0.0013776673004031181
Train step=21000, Max Q=1.595863938331604, Max target Q=1.7068697214126587, Loss = 0.0008050759788602591
Train step=21100, Max Q=2.127127170562744, Max target Q=2.0930252075195312, Loss = 0.0005488057504408062
Train step=21200, Max Q=1.5519083738327026, Max target Q=1.8326528072357178, Loss = 0.0005121540743857622
Train step=21300, Max Q=1.5884922742843628, Max target Q=2.1152920722961426, Loss = 0.004455067217350006
Train step=21400, Max Q=2.0909340381622314, Max target Q=1.9986315965652466, Loss = 0.0005053843487985432
Train step=21500, Max Q=1.4311542510986328, Max target Q=1.5527660846710205, Loss = 0.000572877237573266
Train step=21600, Max Q=1.746802806854248, Max target Q=1.7940529584884644, Loss = 0.000444541044998914
Train step=21700, Max Q=1.2516525983810425, Max target Q=1.3188520669937134, Loss = 0.004916864447295666
Train step=21800, Max Q=1.8635693788528442, Max target Q=2.107236623764038, Loss = 0.0008639993611723185
Train step=21900, Max Q=1.3374437093734741, Max target Q=1.3161917924880981, Loss = 0.00118883210234344
Train step=22000, Max Q=0.7195272445678711, Max target Q=1.1196218729019165, Loss = 0.0003829892666544765
Train step=22100, Max Q=1.872857928276062, Max target Q=2.0592336654663086, Loss = 0.0019233832135796547
Train step=22200, Max Q=1.6049820184707642, Max target Q=1.746269941329956, Loss = 0.0025127266999334097
Train step=22300, Max Q=2.1506223678588867, Max target Q=1.9164719581604004, Loss = 0.0006408757762983441
Train step=22400, Max Q=1.1396938562393188, Max target Q=1.195042371749878, Loss = 0.0025550341233611107
Train step=22500, Max Q=2.0028674602508545, Max target Q=1.8351341485977173, Loss = 0.0028078125324100256
Train step=22600, Max Q=2.482046365737915, Max target Q=2.395512819290161, Loss = 0.0007241863058879972
Train step=22700, Max Q=1.254638433456421, Max target Q=1.4784151315689087, Loss = 0.0008374850731343031
Train step=22800, Max Q=2.4830973148345947, Max target Q=2.3900787830352783, Loss = 0.0008596534607931972
Train step=22900, Max Q=1.9212251901626587, Max target Q=2.244823694229126, Loss = 0.0016542458906769753
Train step=23000, Max Q=1.6647725105285645, Max target Q=1.8349859714508057, Loss = 0.0005120976711623371
Train step=23100, Max Q=0.7093737721443176, Max target Q=0.7526670694351196, Loss = 0.0010558125795796514
Train step=23200, Max Q=1.9625946283340454, Max target Q=1.9294333457946777, Loss = 0.0021643026266247034
Train step=23300, Max Q=2.1104252338409424, Max target Q=2.1418709754943848, Loss = 0.0008291648118756711
Train step=23400, Max Q=1.7218828201293945, Max target Q=1.8096870183944702, Loss = 0.0022034619469195604
Train step=23500, Max Q=2.2201595306396484, Max target Q=2.4040651321411133, Loss = 0.0016210812609642744
Train step=23600, Max Q=1.6824679374694824, Max target Q=2.0310921669006348, Loss = 0.002438976429402828
Train step=23700, Max Q=1.5009791851043701, Max target Q=1.4323757886886597, Loss = 0.00406932458281517
Train step=23800, Max Q=2.374417781829834, Max target Q=2.3952174186706543, Loss = 0.0033403057605028152
Train step=23900, Max Q=1.3723012208938599, Max target Q=1.634381890296936, Loss = 0.002687162719666958
Train step=24000, Max Q=0.7982024550437927, Max target Q=0.6252788305282593, Loss = 0.0003982500347774476
Train step=24100, Max Q=2.343640089035034, Max target Q=2.5183181762695312, Loss = 0.0014296701410785317
Train step=24200, Max Q=1.2076629400253296, Max target Q=1.6132465600967407, Loss = 0.002438449999317527
Train step=24300, Max Q=2.3856027126312256, Max target Q=2.4411239624023438, Loss = 0.003882231656461954
Train step=24400, Max Q=1.4845211505889893, Max target Q=1.8800441026687622, Loss = 0.001792160328477621
Train step=24500, Max Q=1.0018179416656494, Max target Q=1.7347944974899292, Loss = 0.001712538069114089
Train step=24600, Max Q=1.099184513092041, Max target Q=1.2272478342056274, Loss = 0.0011489735916256905
Train step=24700, Max Q=2.0729334354400635, Max target Q=1.8593769073486328, Loss = 0.001183696324005723
Train step=24800, Max Q=1.1467266082763672, Max target Q=1.2310378551483154, Loss = 0.0010585363488644361
Train step=24900, Max Q=0.9459704756736755, Max target Q=0.8227023482322693, Loss = 0.0005642338655889034
Train step=25000, Max Q=2.061910629272461, Max target Q=1.9932979345321655, Loss = 0.0011232562828809023
Train step=100, Max Q=4.414132118225098, Max target Q=5.013978004455566, Loss = 0.9029008746147156
Train step=200, Max Q=3.9385476112365723, Max target Q=4.930251121520996, Loss = 0.9165310859680176
Train step=300, Max Q=5.028586387634277, Max target Q=4.894765853881836, Loss = 0.9012343883514404
Train step=400, Max Q=3.908050298690796, Max target Q=4.6440229415893555, Loss = 0.8166127800941467
Train step=500, Max Q=4.891928195953369, Max target Q=4.875903129577637, Loss = 0.7593100070953369
Train step=600, Max Q=3.922030210494995, Max target Q=4.221297740936279, Loss = 0.48656871914863586
Train step=700, Max Q=3.777122974395752, Max target Q=4.0243730545043945, Loss = 0.40017879009246826
Train step=800, Max Q=3.767043113708496, Max target Q=4.163272380828857, Loss = 0.41229724884033203
Train step=900, Max Q=4.39077091217041, Max target Q=4.519975662231445, Loss = 0.3841373920440674
Train step=1000, Max Q=4.64274787902832, Max target Q=4.970969200134277, Loss = 0.3485797047615051
Train step=1100, Max Q=3.682300329208374, Max target Q=3.9738070964813232, Loss = 0.21621543169021606
Train step=1200, Max Q=4.337653636932373, Max target Q=4.787146091461182, Loss = 0.24586233496665955
Train step=1300, Max Q=3.926884889602661, Max target Q=4.061182022094727, Loss = 0.24878226220607758
Train step=1400, Max Q=5.136648654937744, Max target Q=4.848767280578613, Loss = 0.2876499593257904
Train step=1500, Max Q=3.896967649459839, Max target Q=4.299013614654541, Loss = 0.26214879751205444
Train step=1600, Max Q=3.7035911083221436, Max target Q=3.735722780227661, Loss = 0.17116668820381165
Train step=1700, Max Q=4.022439479827881, Max target Q=4.028193473815918, Loss = 0.14915698766708374
Train step=1800, Max Q=3.5157840251922607, Max target Q=3.4967846870422363, Loss = 0.15387120842933655
Train step=1900, Max Q=4.045589447021484, Max target Q=4.129034042358398, Loss = 0.1771639883518219
Train step=2000, Max Q=3.8459770679473877, Max target Q=4.171253681182861, Loss = 0.1993502676486969
Train step=2100, Max Q=4.564225673675537, Max target Q=4.794137954711914, Loss = 0.0856679230928421
Train step=2200, Max Q=3.862597942352295, Max target Q=4.441903114318848, Loss = 0.09210820496082306
Train step=2300, Max Q=3.9201478958129883, Max target Q=4.055708885192871, Loss = 0.08901903033256531
Train step=2400, Max Q=4.085392475128174, Max target Q=4.565418720245361, Loss = 0.11538557708263397
Train step=2500, Max Q=3.9161431789398193, Max target Q=3.929532766342163, Loss = 0.09737896919250488
Train step=2600, Max Q=4.479615688323975, Max target Q=4.513058662414551, Loss = 0.1157212108373642
Train step=2700, Max Q=3.4794833660125732, Max target Q=3.485011577606201, Loss = 0.0758945643901825
Train step=2800, Max Q=3.7513132095336914, Max target Q=3.823723554611206, Loss = 0.07090684026479721
Train step=2900, Max Q=4.448751926422119, Max target Q=4.450665473937988, Loss = 0.058690477162599564
Train step=3000, Max Q=4.05902624130249, Max target Q=3.7344894409179688, Loss = 0.06714379787445068
Train step=3100, Max Q=3.916531562805176, Max target Q=3.9972498416900635, Loss = 0.08679170906543732
Train step=3200, Max Q=4.399663925170898, Max target Q=4.329661846160889, Loss = 0.08060786128044128
Train step=3300, Max Q=4.157765865325928, Max target Q=4.384971618652344, Loss = 0.0692734569311142
Train step=3400, Max Q=4.023001670837402, Max target Q=3.966557264328003, Loss = 0.04235651716589928
Train step=3500, Max Q=4.624438285827637, Max target Q=4.624456405639648, Loss = 0.05873986333608627
Train step=3600, Max Q=4.13389778137207, Max target Q=3.984133720397949, Loss = 0.033727627247571945
Train step=3700, Max Q=3.4017746448516846, Max target Q=3.5288283824920654, Loss = 0.026005294173955917
Train step=3800, Max Q=4.19014835357666, Max target Q=4.314424514770508, Loss = 0.043098531663417816
Train step=3900, Max Q=3.7843894958496094, Max target Q=3.677582025527954, Loss = 0.05164378136396408
Train step=4000, Max Q=3.6533782482147217, Max target Q=3.5899038314819336, Loss = 0.03501075878739357
Train step=4100, Max Q=3.8471460342407227, Max target Q=3.903351306915283, Loss = 0.047699324786663055
Train step=4200, Max Q=4.221717357635498, Max target Q=4.510953903198242, Loss = 0.024430930614471436
Train step=4300, Max Q=3.9444527626037598, Max target Q=3.8427252769470215, Loss = 0.05385893955826759
Train step=4400, Max Q=4.704072952270508, Max target Q=4.809137344360352, Loss = 0.023174066096544266
Train step=4500, Max Q=3.8812172412872314, Max target Q=4.212771892547607, Loss = 0.06855830550193787
Train step=4600, Max Q=4.274977684020996, Max target Q=4.399356365203857, Loss = 0.01498373318463564
Train step=4700, Max Q=3.786210775375366, Max target Q=3.8921079635620117, Loss = 0.025485653430223465
Train step=4800, Max Q=4.685760498046875, Max target Q=4.860527515411377, Loss = 0.037605930119752884
Train step=4900, Max Q=3.537010908126831, Max target Q=3.5977671146392822, Loss = 0.036571234464645386
Train step=5000, Max Q=4.040167331695557, Max target Q=3.951474905014038, Loss = 0.03062221221625805
Train step=5100, Max Q=4.129077434539795, Max target Q=4.2806220054626465, Loss = 0.01470271497964859
Train step=5200, Max Q=4.384785175323486, Max target Q=4.3317999839782715, Loss = 0.028675980865955353
Train step=5300, Max Q=3.529571056365967, Max target Q=3.5426599979400635, Loss = 0.02474925108253956
Train step=5400, Max Q=3.838332176208496, Max target Q=3.712294340133667, Loss = 0.02835961803793907
Train step=5500, Max Q=4.275928020477295, Max target Q=4.485049724578857, Loss = 0.022663746029138565
Train step=5600, Max Q=4.370067596435547, Max target Q=4.486725807189941, Loss = 0.01072604302316904
Train step=5700, Max Q=3.258185386657715, Max target Q=3.4706432819366455, Loss = 0.023624764755368233
Train step=5800, Max Q=3.4490935802459717, Max target Q=3.6000382900238037, Loss = 0.015606358647346497
Train step=5900, Max Q=3.3141350746154785, Max target Q=3.4756462574005127, Loss = 0.006274302490055561
Train step=6000, Max Q=3.4678099155426025, Max target Q=4.382959842681885, Loss = 0.021204393357038498
Train step=6100, Max Q=4.613586902618408, Max target Q=4.774369239807129, Loss = 0.012462757527828217
Train step=6200, Max Q=4.249294281005859, Max target Q=4.506958484649658, Loss = 0.01247626543045044
Train step=6300, Max Q=4.583024978637695, Max target Q=4.542140007019043, Loss = 0.015318927355110645
Train step=6400, Max Q=3.4897470474243164, Max target Q=3.711414098739624, Loss = 0.014049375429749489
Train step=6500, Max Q=4.3144378662109375, Max target Q=4.354070663452148, Loss = 0.014383193105459213
Train step=6600, Max Q=3.6077728271484375, Max target Q=3.7201709747314453, Loss = 0.011200670152902603
Train step=6700, Max Q=4.322032928466797, Max target Q=4.232922554016113, Loss = 0.021956147626042366
Train step=6800, Max Q=4.764689922332764, Max target Q=4.9021148681640625, Loss = 0.015643076971173286
Train step=6900, Max Q=3.776014566421509, Max target Q=3.680661916732788, Loss = 0.008988350629806519
Train step=7000, Max Q=3.521395444869995, Max target Q=3.8286638259887695, Loss = 0.02063252218067646
Train step=7100, Max Q=4.310147762298584, Max target Q=4.6363935470581055, Loss = 0.0051980651915073395
Train step=7200, Max Q=4.10244607925415, Max target Q=4.352691173553467, Loss = 0.013749977573752403
Train step=7300, Max Q=3.077125310897827, Max target Q=3.305103063583374, Loss = 0.007840625941753387
Train step=7400, Max Q=3.7476308345794678, Max target Q=3.728576183319092, Loss = 0.018470603972673416
Train step=7500, Max Q=3.6443355083465576, Max target Q=3.8795228004455566, Loss = 0.010014367289841175
Train step=7600, Max Q=4.414148807525635, Max target Q=4.739205837249756, Loss = 0.009485513903200626
Train step=7700, Max Q=3.1552393436431885, Max target Q=2.958049774169922, Loss = 0.01251236628741026
Train step=7800, Max Q=3.8091413974761963, Max target Q=3.7720417976379395, Loss = 0.011852074414491653
Train step=7900, Max Q=4.496974468231201, Max target Q=4.617572784423828, Loss = 0.013552108779549599
Train step=8000, Max Q=3.443464994430542, Max target Q=3.491908550262451, Loss = 0.005508291069418192
Train step=8100, Max Q=3.927597999572754, Max target Q=3.9281673431396484, Loss = 0.002236607950180769
Train step=8200, Max Q=3.988095283508301, Max target Q=4.128159523010254, Loss = 0.011361617594957352
Train step=8300, Max Q=3.4293441772460938, Max target Q=3.744410514831543, Loss = 0.00976811908185482
Train step=8400, Max Q=3.623330593109131, Max target Q=3.795224905014038, Loss = 0.007562623359262943
Train step=8500, Max Q=3.368380308151245, Max target Q=3.590237617492676, Loss = 0.006059948354959488
Train step=8600, Max Q=3.8461074829101562, Max target Q=3.8311076164245605, Loss = 0.017863575369119644
Train step=8700, Max Q=3.474241018295288, Max target Q=3.5715620517730713, Loss = 0.007431823294609785
Train step=8800, Max Q=4.017070770263672, Max target Q=3.9836812019348145, Loss = 0.005096288397908211
Train step=8900, Max Q=4.296111106872559, Max target Q=4.301770210266113, Loss = 0.008371186442673206
Train step=9000, Max Q=3.773221969604492, Max target Q=3.7888145446777344, Loss = 0.008582385256886482
Train step=9100, Max Q=3.5241310596466064, Max target Q=3.8490660190582275, Loss = 0.003681319300085306
Train step=9200, Max Q=3.672307014465332, Max target Q=3.731292247772217, Loss = 0.008741150610148907
Train step=9300, Max Q=4.771839618682861, Max target Q=4.519131183624268, Loss = 0.005231508985161781
Train step=9400, Max Q=4.139315605163574, Max target Q=3.974764585494995, Loss = 0.01489149872213602
Train step=9500, Max Q=4.00179386138916, Max target Q=3.962817668914795, Loss = 0.01064383052289486
Train step=9600, Max Q=3.4824774265289307, Max target Q=3.4738287925720215, Loss = 0.005649793893098831
Train step=9700, Max Q=3.3755838871002197, Max target Q=3.6467432975769043, Loss = 0.006787171587347984
Train step=9800, Max Q=3.714305877685547, Max target Q=4.200164318084717, Loss = 0.00735802948474884
Train step=9900, Max Q=3.8411669731140137, Max target Q=4.085665225982666, Loss = 0.0069559854455292225
Train step=10000, Max Q=4.236195087432861, Max target Q=4.271146774291992, Loss = 0.0032601826824247837
Train step=10100, Max Q=3.7968924045562744, Max target Q=4.089341640472412, Loss = 0.010083477944135666
Train step=10200, Max Q=3.9974348545074463, Max target Q=3.895432949066162, Loss = 0.004747496917843819
Train step=10300, Max Q=3.348189353942871, Max target Q=3.647608757019043, Loss = 0.003140875604003668
Train step=10400, Max Q=3.9526195526123047, Max target Q=3.9667775630950928, Loss = 0.012734334915876389
Train step=10500, Max Q=4.035468578338623, Max target Q=3.994140863418579, Loss = 0.006240700371563435
Train step=10600, Max Q=3.9734411239624023, Max target Q=4.159785270690918, Loss = 0.0061384281143546104
Train step=10700, Max Q=3.9986984729766846, Max target Q=4.3565473556518555, Loss = 0.007366879377514124
